Frequency																																																																																																	
100																																																																																																	
		RCA			RMH5			RTOE			RMH1			RMH2			RLM			RMM			RTT			RHF			RLE			RME			RGT			RASIS			LASIS			LPSIS			RPSIS			LME			LLE			LGT			LMM			LLM			LHF			LTT			LCA			LMH5			LTOE			LMH1			LMH2			FP1			FP2			FP3			FP4		
Frame	Sub-Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	156.761	2217.09	79.9287	46.6307	2074.46	14.5372	83.4116	1981.83	0.420078	116.083	2018.34	12.7256	83.3301	2034.1	15.1838	90.5989	2160.1	98.7781	169.391	2115.8	99.9471	80.682	1952.01	382.424	52.0407	1981.53	426.673	56.0679	1963.24	478.524	168.711	1925.86	474.245	64.0102	2072.94	842.047	133.883	2004.96	907.731	393.017	2011.26	924.236	302.947	2192.66	966.464	210.267	2197.5	958.063	274.299	2092.09	455.024	377.409	2077.5	460.179	443.066	2078.94	843.813	246.232	2180.54	60.3927	335.157	2183.68	42.5787	383.498	2096.62	384.943	329.826	2061.14	380.617	294.662	2247.72	22.0014	338.223	2064.83	7.45855	257.32	1991.54	2.58709	248.788	2044.84	14.2012	285.336	2044.42	12.8813	455.572	500.331	12.4921	454.661	8.55649	10.2571	11.0249	9.31105	7.88208	9.41843	499.243	10.6272
2	0	158.207	2213.51	84.1298	47.3182	2072.37	16.808	80.8001	1981.1	1.68006	115.634	2016.75	15.013	83.3573	2033.06	17.681	91.7109	2156.69	102.202	170.509	2112.09	102.925	80.5661	1945.38	383.595	51.8721	1974.99	428.019	55.7885	1956.76	480.018	167.904	1925.52	474.65	64.2433	2071.33	841.797	134.3	2003.91	907.547	393.584	2010.22	924.068	303.363	2191.56	966.15	210.629	2196.43	957.638	274.593	2091.36	454.9	377.723	2076.79	460.01	445.18	2080.36	844.736	246.249	2180.54	60.4171	335.189	2183.66	42.5176	384.012	2095.81	384.834	330.173	2060.52	380.382	294.677	2247.75	21.98	338.231	2064.86	7.45284	257.361	1991.6	2.59531	248.826	2044.84	14.1166	285.349	2044.44	12.9139	455.566	500.337	12.5035	454.645	8.5567	10.2577	11.0346	9.30453	7.88479	9.41852	499.252	10.6402
3	0	160.168	2209.24	87.2106	47.4972	2069.51	19.4327	78.6623	1978.83	3.4712	114.235	2007.61	18.119	82.5676	2030.16	20.3705	93.1439	2152.85	105.3	171.62	2107.94	105.861	81.6642	1937.09	384.528	51.9764	1968.61	429.342	55.5904	1950.42	481.586	167.782	1914.08	476.904	64.4449	2069.4	841.926	134.759	2002.6	907.329	394.15	2009.1	923.883	303.721	2190.39	965.897	210.96	2195.2	957.25	274.806	2090.59	454.811	378.033	2076	459.818	443.911	2076.73	843.353	246.271	2180.55	60.4435	335.191	2183.67	42.4877	383.984	2095.14	384.428	330.408	2059.81	380.179	294.699	2247.77	21.9599	338.21	2064.89	7.46127	257.398	1991.66	2.61617	248.837	2044.89	14.0747	285.352	2044.48	12.9291	455.579	500.333	12.5176	454.651	8.5675	10.2529	11.0506	9.31263	7.87961	9.41661	499.246	10.6283
4	0	162.411	2204.18	89.584	47.6742	2065.72	22.5439	78.2108	1974.86	6.34403	112.319	2004.82	20.0317	82.3921	2026.28	23.2912	94.702	2148.5	107.956	173	2103.21	107.998	81.032	1932.62	386.165	52.0392	1962.42	430.721	55.5841	1944.44	483.215	168.091	1908.08	478.726	64.5005	2067.44	841.973	135.118	2001.27	907.158	394.68	2007.85	923.648	304.094	2188.97	965.665	211.271	2193.85	956.972	275.029	2089.79	454.699	378.217	2075.16	459.586	446.011	2078.05	844.202	246.372	2180.25	60.2783	335.198	2183.64	42.4786	384.108	2094.41	384.25	329.714	2059.87	379.851	294.702	2247.82	21.953	338.171	2064.96	7.50524	257.458	1991.72	2.60938	248.861	2044.99	14.0231	285.358	2044.51	13.0028	455.582	500.333	12.4989	454.668	8.56693	10.2586	11.0529	9.30345	7.88365	9.41632	499.253	10.6206
5	0	164.4	2198.83	91.6275	48.1273	2060.83	25.5894	78.0138	1969.36	8.6072	114.42	1997.14	23.1592	82.8504	2020.86	25.7667	96.3341	2143.25	110.125	174.503	2097.18	109.791	82.3168	1924.63	387.247	52.2166	1956.34	432.052	55.6023	1938.57	484.704	168.669	1909.38	479.725	64.3132	2066.23	842.519	135.438	1999.89	907.122	395.196	2006.47	923.432	304.438	2187.56	965.532	211.528	2192.39	956.77	275.185	2088.98	454.637	378.324	2074.28	459.374	444.691	2074.33	842.826	246.367	2180.2	60.1854	335.175	2183.6	42.4634	384.223	2093.65	384.143	330.804	2057.97	379.608	294.684	2247.84	21.9479	338.074	2065	7.52818	257.514	1991.8	2.65522	248.9	2045.03	13.9254	285.34	2044.53	13.0706	455.583	500.332	12.5028	454.658	8.54156	10.2628	11.0453	9.3169	7.87965	9.41029	499.272	10.6179
6	0	166.497	2192.02	92.4682	48.8562	2054.69	27.8851	77.6832	1963.3	10.7503	113.509	1992.19	24.3467	83.0974	2014.74	28.1179	97.9083	2137.3	111.779	175.897	2090.97	111.33	82.7853	1918.53	388.638	52.5281	1950.39	433.341	55.6943	1932.93	486.144	169.091	1896.97	482.667	64.7878	2063.32	842.403	135.93	1998.22	907.045	395.703	2004.93	923.171	304.773	2186.01	965.43	211.813	2190.86	956.672	275.185	2087.97	454.512	378.341	2073.29	459.086	445.026	2072.92	842.502	246.303	2180.25	60.1737	335.132	2183.59	42.4795	384.388	2092.68	384.037	330.037	2048.77	382.246	294.663	2247.89	21.9256	337.949	2065.08	7.58668	257.576	1991.84	2.67007	248.94	2045.09	13.849	285.329	2044.58	13.1639	455.58	500.331	12.4959	454.663	8.55205	10.2591	11.0406	9.30159	7.88324	9.41588	499.258	10.6263
7	0	168.265	2184.95	92.9507	49.6972	2047.63	29.7114	77.9481	1955.95	12.7846	115.322	1983.37	27.4583	83.6399	2007.58	30.1286	99.4198	2130.48	112.628	177.321	2083.81	112.432	83.2317	1912.49	390.05	52.9083	1944.55	434.585	55.9428	1927.47	487.603	169.242	1899.41	483.186	64.8558	2061.33	842.617	136.061	1996.66	907.149	396.038	2003.37	922.978	305.12	2184.35	965.344	212.052	2189.22	956.611	275.194	2086.86	454.305	378.358	2072.1	458.792	445.176	2071.53	842.21	246.212	2180.27	60.1846	335.107	2183.6	42.511	384.311	2091.72	383.818	330.4	2056.66	379.145	294.647	2247.94	21.9153	337.854	2065.15	7.63703	257.63	1991.99	2.71052	248.95	2045.24	13.805	285.304	2044.7	13.3108	455.577	500.333	12.4865	454.647	8.56527	10.2621	11.021	9.31003	7.89143	9.40871	499.273	10.6151
8	0	169.937	2176.99	92.5811	50.7634	2039.43	30.9604	78.6668	1947.5	14.8006	115.99	1975.01	29.1326	84.5428	1999.34	31.7572	100.861	2122.97	112.98	178.465	2075.98	113.15	83.7204	1906.45	391.564	53.2985	1938.93	435.841	56.0865	1922.28	489.04	169.745	1894.2	484.835	65.0177	2059.19	842.908	136.488	1994.88	907.246	396.275	2001.81	922.721	305.378	2182.66	965.299	212.284	2187.53	956.605	275.165	2085.69	454.195	378.24	2070.88	458.521	445.358	2069.99	841.926	246.158	2180.27	60.1799	335.076	2183.59	42.5401	384.251	2090.71	383.644	330.311	2055.54	378.934	294.609	2247.98	21.9097	337.739	2065.22	7.68396	257.723	1992.08	2.7466	248.941	2045.37	13.7621	285.289	2044.73	13.3877	455.58	500.34	12.472	454.647	8.55703	10.2592	11.0347	9.30888	7.89303	9.41728	499.265	10.6148
