Frequency																																																																																																	
100																																																																																																	
		RCA			RMH5			RTOE			RMH1			RMH2			RLM			RMM			RTT			RHF			RLE			RME			RGT			RASIS			LASIS			LPSIS			RPSIS			LME			LLE			LGT			LMM			LLM			LHF			LTT			LCA			LMH5			LTOE			LMH1			LMH2			FP1			FP2			FP3			FP4		
Frame	Sub-Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	299.229	-2350.37	20.8653	425.347	-2199.93	7.46834	382.444	-2096.94	4.7173	347.647	-2134.77	15.6304	380.885	-2155	13.7039	365.338	-2302.46	54.8434	285.802	-2258.67	65.7099	372.803	-2186.93	382.495	404.943	-2226.19	419.31	400.324	-2210.54	469.716	293.989	-2183.25	467.163	440.729	-2204.23	851.753	380.513	-2120.79	917.244	122.656	-2117	933.481	201.717	-2302.11	970.799	293.54	-2310.59	965.211	211.92	-2207.46	452.676	104.733	-2196.24	465.625	67.6537	-2182.72	853.821	206.532	-2268.53	59.2381	118.681	-2280.49	48.3587	92.966	-2216.76	396.298	142.869	-2178.01	386.151	160.96	-2339.39	25.5649	101.723	-2160.94	7.56311	174.16	-2079.45	4.1063	188.925	-2131.68	16.0422	152.224	-2135.28	12.6486	455.474	500.275	12.5216	454.543	8.51556	10.1675	11.0488	9.31807	7.89599	9.41516	499.271	10.6354
2	0	299.205	-2350.36	20.8616	425.589	-2200.24	7.67123	382.477	-2096.96	4.71348	347.623	-2134.79	15.6501	380.882	-2155	13.6841	365.349	-2302.42	54.7982	285.74	-2258.68	65.7294	372.737	-2186.76	382.518	404.722	-2227.68	419.464	400.362	-2210.5	469.719	293.972	-2183.16	467.142	440.594	-2204.22	851.783	380.403	-2120.77	917.225	122.573	-2117	933.487	201.633	-2302.12	970.776	293.441	-2310.6	965.178	211.858	-2207.47	452.682	104.665	-2196.07	465.653	67.5228	-2182.7	853.789	206.529	-2268.36	59.0496	118.674	-2280.47	48.3415	92.9594	-2216.47	396.558	143.329	-2179.26	386.069	160.955	-2339.38	25.5647	101.723	-2160.93	7.54926	174.154	-2079.44	4.09516	188.922	-2131.68	16.0503	152.22	-2135.29	12.6566	455.479	500.274	12.5175	454.528	8.49997	10.1669	11.0247	9.32299	7.89657	9.40559	499.266	10.6291
3	0	299.204	-2350.35	20.8746	425.568	-2200.22	7.66502	382.463	-2096.96	4.72533	346.854	-2133.85	15.281	380.86	-2154.97	13.6789	365.339	-2302.42	54.8066	285.742	-2258.65	65.7076	371.679	-2183.93	382.711	404.877	-2226.06	419.318	400.287	-2210.4	469.695	293.886	-2183.08	467.17	440.526	-2204.24	851.789	380.341	-2120.81	917.243	122.457	-2117.03	933.509	201.563	-2302.13	970.752	293.36	-2310.6	965.165	211.833	-2207.08	452.683	104.632	-2195.92	465.625	67.4454	-2182.67	853.786	206.55	-2268.37	59.0559	118.691	-2280.47	48.3402	92.9157	-2216.39	396.235	142.841	-2177.7	386.123	160.966	-2339.38	25.58	101.749	-2160.92	7.54032	174.146	-2079.42	4.10227	188.921	-2131.67	16.062	152.24	-2135.28	12.635	455.484	500.274	12.5238	454.541	8.49789	10.1766	11.038	9.32394	7.90466	9.40654	499.263	10.6483
4	0	299.201	-2350.35	20.8769	425.579	-2200.24	7.6816	382.455	-2096.93	4.70674	346.839	-2133.84	15.2868	380.869	-2154.97	13.6824	365.306	-2302.46	54.8772	285.718	-2258.66	65.7112	372.672	-2186.63	382.463	404.843	-2225.97	419.31	400.28	-2210.37	469.718	293.485	-2183.25	467.251	440.446	-2204.26	851.797	380.233	-2120.82	917.217	122.38	-2117.05	933.502	201.459	-2302.16	970.752	293.247	-2310.61	965.154	211.856	-2207.22	452.637	104.574	-2195.78	465.606	67.3258	-2182.68	853.777	206.53	-2268.34	59.0698	118.681	-2280.45	48.3471	92.8406	-2216.26	396.22	142.802	-2177.54	386.128	160.967	-2339.38	25.5983	101.718	-2160.92	7.53177	174.156	-2079.43	4.11952	188.924	-2131.65	16.0367	152.219	-2135.28	12.6579	455.477	500.28	12.5201	454.527	8.51171	10.1693	11.0249	9.31865	7.8948	9.42456	499.26	10.6299
5	0	299.212	-2350.35	20.8675	425.353	-2199.95	7.48142	382.472	-2096.94	4.71331	346.89	-2133.89	15.2859	380.867	-2154.97	13.687	365.319	-2302.39	54.8181	285.706	-2258.68	65.7157	372.661	-2186.53	382.484	404.818	-2225.92	419.32	400.137	-2210.21	469.671	293.793	-2182.85	467.207	440.342	-2204.31	851.786	380.233	-2120.94	917.233	122.254	-2117.09	933.518	201.368	-2302.18	970.734	293.15	-2310.62	965.139	211.735	-2207.05	452.594	104.503	-2195.65	465.591	67.2226	-2182.69	853.781	206.525	-2268.33	59.0528	118.689	-2280.46	48.3688	92.7954	-2216.1	396.188	142.765	-2177.44	386.137	160.986	-2339.39	25.594	101.735	-2160.92	7.53848	174.186	-2079.41	4.09548	188.926	-2131.64	16.0339	152.229	-2135.26	12.6674	455.476	500.273	12.5051	454.542	8.51223	10.1786	11.0373	9.30912	7.9004	9.41365	499.262	10.6421
6	0	299.207	-2350.36	20.8728	425.508	-2200.13	7.60796	382.441	-2096.91	4.71548	346.964	-2133.96	15.2983	380.875	-2154.95	13.653	365.306	-2302.38	54.8144	285.731	-2258.67	65.7042	372.666	-2186.51	382.443	404.774	-2225.79	419.301	400.138	-2210.19	469.705	293.763	-2182.85	467.147	440.249	-2204.37	851.814	380.132	-2120.99	917.238	122.159	-2117.14	933.505	201.246	-2302.21	970.723	293.029	-2310.64	965.136	211.674	-2206.88	452.675	104.427	-2195.55	465.555	67.0709	-2182.72	853.777	206.54	-2268.33	59.0629	118.697	-2280.43	48.3425	92.7525	-2215.97	396.171	142.756	-2177.32	386.088	160.988	-2339.4	25.6101	101.728	-2160.91	7.53155	174.194	-2079.4	4.0722	188.941	-2131.62	16.0222	152.222	-2135.25	12.6187	455.477	500.277	12.5035	454.536	8.49944	10.1663	11.0421	9.31673	7.89691	9.4143	499.275	10.6429
7	0	299.202	-2350.33	20.8633	425.542	-2200.18	7.62625	382.455	-2096.89	4.7031	346.958	-2133.95	15.2919	380.871	-2154.95	13.6557	365.308	-2302.36	54.8218	285.752	-2258.62	65.6334	372.602	-2186.42	382.483	404.757	-2225.71	419.301	400.103	-2210.14	469.692	293.381	-2182.98	467.197	440.124	-2204.41	851.833	380.022	-2121.06	917.207	122.003	-2117.18	933.495	201.134	-2302.26	970.745	292.936	-2310.68	965.152	211.653	-2206.84	452.638	104.358	-2195.48	465.535	66.9107	-2182.77	853.787	206.533	-2268.31	59.0594	118.681	-2280.4	48.3176	92.689	-2215.89	396.162	142.685	-2177.21	386.118	160.988	-2339.4	25.6174	101.742	-2160.89	7.52368	174.192	-2079.41	4.07008	188.919	-2131.62	16.0178	152.223	-2135.24	12.6362	455.476	500.282	12.5002	454.526	8.49584	10.1829	11.0332	9.32277	7.90272	9.41504	499.289	10.6268
8	0	299.206	-2350.32	20.8572	425.531	-2200.16	7.60693	382.446	-2096.88	4.7009	346.963	-2133.95	15.2875	380.854	-2154.94	13.6546	365.3	-2302.35	54.8414	285.707	-2258.65	65.6738	372.578	-2186.43	382.452	404.693	-2225.64	419.277	400.015	-2210.09	469.686	293.353	-2182.95	467.181	439.992	-2204.46	851.846	379.909	-2121.14	917.189	121.919	-2117.22	933.49	201.017	-2302.31	970.765	292.839	-2310.75	965.178	211.59	-2206.82	452.692	104.315	-2195.38	465.526	66.7658	-2182.81	853.784	206.512	-2268.29	59.0655	118.701	-2280.37	48.3291	92.6499	-2215.67	396.375	142.635	-2177.13	386.099	160.986	-2339.41	25.6306	101.737	-2160.9	7.51504	174.181	-2079.39	4.04895	188.923	-2131.59	15.9969	152.247	-2135.22	12.5963	455.476	500.282	12.5109	454.52	8.5052	10.1714	11.0412	9.32023	7.91529	9.40789	499.268	10.6358
