Frequency																																																																																																	
100																																																																																																	
		RCA			RMH5			RTOE			RMH1			RMH2			RLM			RMM			RTT			RHF			RLE			RME			RGT			RASIS			LASIS			LPSIS			RPSIS			LME			LLE			LGT			LMM			LLM			LHF			LTT			LCA			LMH5			LTOE			LMH1			LMH2			FP1			FP2			FP3			FP4		
Frame	Sub-Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	154.734	2050.86	15.4423	25.6172	1902.49	0.710015	67.0847	1798.41	-1.30312	103.135	1835.68	10.5127	70.2186	1856.3	8.38832	89.7496	2003.97	50.729	168.333	1959.95	60.2793	94.5907	1894.18	381.003	66.1763	1935.56	418.209	72.108	1924.4	469.792	176.986	1894.84	464.037	50.5795	1937.48	849.921	111.27	1853.62	911.598	370.097	1850.79	933.46	286.566	2035.95	974.144	194.793	2042.68	966.813	268.468	1926.14	456.025	375.465	1923.14	466.215	424.229	1919.09	853.815	254.917	1963.44	59.8011	342.206	1978.31	45.1395	383.464	1940.44	394.892	335.916	1892.3	390.366	295.162	2035.35	23.4501	365.296	1860.8	7.44401	293.949	1773.95	3.1089	278.575	1826.8	15.7984	314.525	1832.39	12.9304	455.557	500.336	12.4894	454.657	8.56599	10.2809	11.0383	9.33618	7.91084	9.41699	499.266	10.6132
2	0	154.734	2050.85	15.4417	25.6137	1902.5	0.71822	67.0837	1798.42	-1.29549	103.134	1835.68	10.5099	70.1962	1856.34	8.43221	89.7672	2003.98	50.7434	168.357	1959.99	60.2863	94.686	1894.24	380.996	66.28	1935.57	418.216	72.2422	1924.39	469.795	177.11	1895.23	463.827	50.7867	1937.49	849.95	111.532	1853.56	911.555	370.289	1850.79	933.474	286.75	2035.98	974.168	194.993	2042.64	966.812	268.465	1926.29	456.101	375.622	1923.14	466.253	424.523	1919.25	853.856	254.938	1963.44	59.7904	342.217	1978.3	45.1257	383.595	1940.38	394.871	336.062	1892.2	390.409	295.172	2035.37	23.4509	365.285	1860.8	7.43941	293.953	1773.96	3.10881	278.584	1826.83	15.8023	314.537	1832.41	12.9458	455.549	500.328	12.5118	454.653	8.55655	10.2895	11.0589	9.33718	7.91544	9.41801	499.272	10.6343
3	0	154.748	2050.85	15.4372	25.6337	1902.46	0.705046	67.0829	1798.41	-1.30971	103.142	1835.66	10.503	70.2637	1856.23	8.38229	89.7908	2003.94	50.7492	168.367	1959.95	60.2607	94.8192	1894.18	381.035	66.3694	1935.61	418.238	72.3788	1924.42	469.781	177.327	1895.22	463.854	50.991	1937.45	849.943	111.753	1853.54	911.544	370.505	1850.81	933.452	286.957	2035.99	974.184	195.175	2042.63	966.817	268.585	1926.3	456.094	375.743	1923.08	466.232	424.742	1919.25	853.834	254.941	1963.47	59.8108	342.244	1978.34	45.1242	383.664	1940.34	394.848	336.203	1892.16	390.399	295.178	2035.37	23.4514	365.285	1860.82	7.43712	293.945	1773.97	3.11358	278.573	1826.83	15.7922	314.509	1832.41	12.9289	455.572	500.318	12.5063	454.663	8.56712	10.2763	11.0345	9.324	7.91908	9.42709	499.265	10.6243
4	0	154.754	2050.85	15.4267	25.6335	1902.45	0.724315	67.0719	1798.42	-1.31146	103.155	1835.68	10.4972	70.2351	1856.29	8.41028	89.8049	2003.93	50.7406	168.432	1959.78	60.1884	94.9261	1894.21	381.028	66.4962	1935.63	418.247	72.4947	1924.44	469.803	177.413	1895.27	463.815	51.2025	1937.42	849.959	111.984	1853.49	911.538	370.732	1850.84	933.449	287.161	2036.01	974.193	195.369	2042.62	966.821	268.664	1926.33	456.111	375.865	1923.04	466.214	424.98	1919.3	853.823	254.977	1963.41	59.7853	342.249	1978.27	45.0595	383.83	1940.37	394.858	336.339	1892.02	390.43	295.202	2035.34	23.4088	365.477	1861.2	7.65834	293.943	1773.96	3.09348	278.565	1826.85	15.7816	314.51	1832.4	12.9302	455.561	500.32	12.505	454.657	8.55172	10.2825	11.0375	9.32109	7.89299	9.41968	499.252	10.621
5	0	154.769	2050.84	15.4137	25.6413	1902.45	0.707059	67.0609	1798.43	-1.3035	103.147	1835.67	10.5036	70.2145	1856.32	8.42729	89.8243	2003.92	50.7457	168.409	1959.93	60.2311	95.0402	1894.24	381.051	66.628	1935.6	418.235	72.6232	1924.5	469.826	176.977	1893.98	464.192	51.4157	1937.39	849.962	112.187	1853.52	911.551	370.946	1850.84	933.421	287.371	2036	974.194	195.567	2042.6	966.82	268.717	1926.4	456.152	376.011	1922.99	466.162	425.252	1919.35	853.8	254.971	1963.46	59.8155	342.251	1978.3	45.0606	383.913	1940.3	394.801	336.47	1891.99	390.399	295.19	2035.36	23.3977	365.323	1860.92	7.48779	293.933	1773.98	3.08708	278.568	1826.83	15.7633	314.52	1832.43	12.9574	455.558	500.328	12.5039	454.654	8.55947	10.2806	11.05	9.33562	7.89313	9.42043	499.269	10.6275
6	0	154.79	2050.83	15.4109	25.661	1902.43	0.709902	67.0842	1798.38	-1.30965	103.152	1835.65	10.4955	70.2227	1856.31	8.41732	89.8345	2003.96	50.7801	168.443	1959.94	60.2372	95.1354	1894.27	381.069	66.7485	1935.61	418.254	72.7452	1924.52	469.842	177.138	1894.32	464.115	51.654	1937.34	849.944	112.418	1853.51	911.567	371.233	1850.84	933.382	287.603	2036.03	974.186	195.782	2042.6	966.832	268.835	1926.4	456.156	376.168	1922.97	466.143	425.559	1919.46	853.817	254.998	1963.46	59.8113	342.279	1978.34	45.059	384.066	1940.36	394.811	336.615	1891.91	390.41	295.201	2035.36	23.3938	365.322	1860.92	7.50032	293.93	1774	3.08634	278.56	1826.88	15.7873	314.494	1832.41	12.9438	455.551	500.335	12.4983	454.656	8.56032	10.2837	11.0394	9.33741	7.9059	9.43259	499.257	10.6331
7	0	154.799	2050.81	15.4207	25.6767	1902.41	0.703691	67.0872	1798.37	-1.31825	103.153	1835.65	10.4839	70.2796	1856.21	8.38918	89.8441	2003.95	50.7847	168.447	1959.95	60.2412	95.2521	1894.3	381.09	66.8623	1935.68	418.278	72.869	1924.59	469.843	177.292	1894.4	464.034	51.8542	1937.36	849.957	112.672	1853.46	911.531	371.481	1850.8	933.329	287.832	2036.01	974.171	196.007	2042.61	966.832	268.873	1926.49	456.18	376.286	1922.92	466.125	425.768	1919.41	853.773	254.993	1963.46	59.8133	342.295	1978.31	45.0499	384.199	1940.33	394.794	336.687	1891.92	390.377	295.201	2035.36	23.3898	365.314	1860.93	7.47934	293.932	1773.97	3.07491	278.546	1826.89	15.7626	314.503	1832.4	12.9612	455.56	500.335	12.4876	454.654	8.55953	10.2746	11.05	9.33041	7.90774	9.42304	499.261	10.6249
8	0	154.803	2050.83	15.4507	25.6714	1902.42	0.710754	67.0882	1798.37	-1.31836	103.165	1835.62	10.4741	70.2367	1856.28	8.40498	89.8579	2003.93	50.7856	168.507	1959.79	60.18	95.3575	1894.3	381.092	66.9938	1935.72	418.289	73.0207	1924.66	469.853	177.439	1894.41	463.972	52.0986	1937.35	849.952	112.991	1853.41	911.551	371.713	1850.78	933.303	288.086	2036.03	974.166	196.244	2042.63	966.834	268.91	1926.58	456.211	376.432	1922.93	466.133	426.014	1919.49	853.772	255	1963.45	59.8168	342.294	1978.32	45.0321	384.308	1940.3	394.757	336.787	1891.87	390.365	295.2	2035.38	23.4119	365.292	1860.92	7.48206	293.92	1773.98	3.07513	278.548	1826.87	15.7503	314.481	1832.4	12.9593	455.551	500.331	12.4928	454.644	8.55768	10.2822	11.0409	9.31604	7.90672	9.42718	499.254	10.6224
