Frequency																																																																																																	
100																																																																																																	
		RCA			RMH5			RTOE			RMH1			RMH2			RLM			RMM			RTT			RHF			RLE			RME			RGT			RASIS			LASIS			LPSIS			RPSIS			LME			LLE			LGT			LMM			LLM			LHF			LTT			LCA			LMH5			LTOE			LMH1			LMH2			FP1			FP2			FP3			FP4		
Frame	Sub-Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	384.374	-1655.76	46.7553	483.346	-1485.65	2.45235	412.421	-1396.8	6.84514	394.184	-1451.22	20.6435	424.221	-1454.45	19.566	433.312	-1606.83	70.9006	347.196	-1570.2	70.4655	356.272	-1463.74	416.373	404.886	-1532.13	461.162	389.621	-1473.76	506.552	282.923	-1469.64	466.297	369.252	-1497.48	901.607	324.203	-1401.13	979.893	49.2223	-1376.55	974.986	131.655	-1565.55	1044.5	222.222	-1565.43	1040.62	139.166	-1468.98	489.069	27.0788	-1460.14	488.04	-14.1057	-1462.81	899.07	131.702	-1552.97	63.1927	39.1692	-1567.42	46.0222	15.0826	-1483.93	447.6	85.8233	-1450.3	421.106	90.9961	-1619.51	39.6751	19.594	-1446	4.60883	110.697	-1355.14	-1.60623	101.77	-1419.77	22.581	69.5651	-1416.69	17.4924	455.484	500.271	12.4407	454.551	8.52107	10.1258	11.0641	9.34954	7.8435	9.37799	499.224	10.5334
2	0	383.482	-1655.01	48.3383	483.112	-1485.6	2.58794	412.437	-1396.66	6.81309	394.121	-1451.03	20.5348	424.19	-1454.18	19.46	432.743	-1606.03	72.1777	346.707	-1569.07	70.8536	355.644	-1457.74	415.251	404.268	-1525.77	460.879	389.049	-1467.02	505.645	282.061	-1463.51	465.287	366.885	-1495.31	901.05	321.504	-1399.3	979.547	46.6499	-1374.6	974.393	128.855	-1563.54	1044.35	219.507	-1563.61	1040.42	137.266	-1468.3	488.825	25.0726	-1459.26	487.683	-16.732	-1460.96	898.665	131.312	-1553	63.338	38.8109	-1567.48	45.7565	13.3026	-1483.19	447.118	84.1423	-1449.67	420.869	90.6195	-1619.5	39.6764	19.2982	-1445.89	4.18789	111.034	-1355.21	-1.73323	101.713	-1419.8	22.4458	69.4303	-1416.69	17.2186	455.482	500.275	12.4507	454.56	8.52006	10.1157	11.0667	9.35544	7.85618	9.38126	499.234	10.5225
3	0	382.338	-1654	50.3205	482.766	-1485.59	2.79798	412.484	-1396.54	6.82144	394.089	-1450.8	20.4102	424.125	-1453.9	19.3489	431.942	-1605.05	73.7582	346.089	-1567.75	71.6387	355.32	-1450.97	414.268	403.701	-1518.62	460.81	388.605	-1459.38	504.866	281.596	-1456.32	464.23	364.569	-1493.11	900.604	318.711	-1397.39	979.374	44.2111	-1372.53	973.848	126.081	-1561.48	1044.19	216.753	-1561.67	1040.2	135.037	-1467.64	488.665	23.1562	-1458.66	487.247	-19.171	-1459.09	898.315	130.941	-1553.01	63.4286	38.4565	-1567.52	45.4627	11.7506	-1482.56	446.702	82.3248	-1449.16	420.605	90.2594	-1619.5	39.6455	18.9899	-1445.79	3.78218	111.196	-1355.21	-1.86958	101.645	-1419.86	22.3707	69.3037	-1416.64	16.948	455.486	500.271	12.4561	454.543	8.51125	10.1439	11.0601	9.34913	7.86316	9.38627	499.239	10.5476
4	0	381.204	-1652.85	52.8181	482.256	-1485.61	3.07504	412.581	-1396.5	6.82706	394.115	-1450.55	20.2957	424.096	-1453.67	19.2744	431.126	-1603.92	75.5692	345.369	-1566.14	72.8638	354.967	-1443.5	413.443	403.288	-1510.79	460.936	388.505	-1451.01	504.129	281.145	-1448.46	463.592	362.289	-1490.89	900.179	316.03	-1395.68	979.276	41.3424	-1370.47	973.257	123.286	-1559.25	1043.98	213.902	-1559.84	1040.08	133.289	-1467.11	488.562	21.1406	-1457.98	486.786	-21.7766	-1457.15	897.842	130.514	-1553.09	63.5494	38.0832	-1567.63	45.2286	10.005	-1482.16	446.291	80.3982	-1448.57	420.281	89.9007	-1619.51	39.6101	18.5633	-1445.67	3.30274	111.674	-1355.33	-1.8825	101.604	-1419.9	22.2675	69.2004	-1416.68	16.6137	455.479	500.277	12.4496	454.554	8.51902	10.1372	11.0653	9.34946	7.85212	9.37445	499.222	10.5435
5	0	379.433	-1651.43	56.0545	481.489	-1485.71	3.45316	412.773	-1396.44	6.8633	394.11	-1450.19	20.146	424.056	-1453.35	19.1367	429.828	-1602.49	77.8992	344.661	-1564.06	74.6034	354.863	-1435.28	412.921	402.893	-1502.33	461.345	388.12	-1441.66	503.88	280.868	-1439.57	463.003	360.18	-1488.69	899.755	313.487	-1393.83	979.306	39.059	-1368.38	972.55	120.474	-1557.08	1043.82	211.099	-1558.02	1039.99	131.285	-1466.36	488.28	19.184	-1457.43	486.394	-24.4441	-1455.22	897.272	130.133	-1553.12	63.6336	37.8246	-1567.43	44.853	8.17807	-1481.73	445.894	78.6787	-1448.06	420.008	89.6049	-1619.57	39.6011	18.3582	-1445.61	2.93109	111.901	-1355.41	-1.94812	101.48	-1419.95	22.1637	69.0561	-1416.69	16.3411	455.488	500.273	12.4513	454.543	8.51953	10.1299	11.0699	9.34474	7.86634	9.37217	499.246	10.5323
6	0	377.303	-1649.78	60.0201	480.63	-1485.85	3.80402	413.115	-1396.52	6.92375	394.177	-1449.76	19.9828	424.028	-1452.99	19.0034	428.438	-1600.79	80.8264	343.584	-1561.43	76.6536	354.878	-1426.42	412.792	402.426	-1493.07	462.01	387.909	-1431.63	503.989	280.607	-1429.89	463.032	358.09	-1486.41	899.495	310.942	-1391.96	979.521	36.4206	-1366.28	971.929	117.596	-1555	1043.74	208.308	-1556.15	1039.95	129.399	-1465.59	488.076	17.3235	-1457.04	485.879	-26.5145	-1453.17	896.79	129.822	-1553.17	63.7209	37.6195	-1567.35	44.6208	6.65476	-1481.36	445.445	76.9436	-1447.54	419.685	89.306	-1619.59	39.6043	18.0819	-1445.56	2.58593	112.155	-1355.47	-1.99934	101.381	-1420.01	22.1038	68.9137	-1416.69	16.0592	455.479	500.265	12.447	454.553	8.52201	10.1322	11.0715	9.34028	7.8554	9.37187	499.225	10.5436
7	0	374.712	-1647.71	64.5436	479.749	-1486.13	4.15773	413.49	-1396.73	7.00797	394.169	-1449.28	19.7882	423.944	-1452.69	18.8239	426.663	-1598.93	84.3235	342.456	-1558.36	79.266	355.065	-1416.89	412.805	401.792	-1483.16	462.958	387.412	-1420.97	504.37	280.379	-1419.32	463.2	356.115	-1484.03	899.35	308.467	-1390.26	979.837	34.3739	-1364.05	971.281	114.786	-1552.87	1043.73	205.532	-1554.37	1040.04	128.373	-1465.92	488.347	15.4934	-1456.39	485.431	-28.7157	-1451.16	896.259	129.53	-1553.21	63.8516	37.4522	-1567.47	44.5356	4.76504	-1481.01	445.096	75.3654	-1447.12	419.387	89.084	-1619.63	39.6078	17.8471	-1445.5	2.29232	112.282	-1355.54	-2.03814	101.262	-1420.04	22.0569	68.8033	-1416.7	15.8773	455.485	500.267	12.445	454.549	8.51813	10.1386	11.0673	9.3423	7.85994	9.37008	499.237	10.5527
8	0	371.82	-1645.35	69.7185	478.467	-1486.39	4.92628	413.636	-1397	7.141	393.737	-1448.87	19.4546	423.446	-1452.28	18.843	424.475	-1596.66	88.3868	341.144	-1555.25	82.2737	355.18	-1406.82	413.242	401.046	-1472.98	464.252	386.728	-1409.96	505.06	280.017	-1407.92	463.596	354.331	-1481.54	899.351	306.278	-1388.42	980.36	31.9648	-1361.94	970.565	112.142	-1550.6	1043.74	202.821	-1552.52	1040.19	126.678	-1464.99	488.144	13.9047	-1455.93	485.063	-30.8066	-1449.16	895.855	129.281	-1553.27	63.9751	37.2695	-1567.55	44.391	3.46785	-1480.61	444.708	73.8929	-1446.53	419.134	88.886	-1619.66	39.5966	17.5788	-1445.49	2.05238	112.297	-1355.61	-2.04174	101.106	-1420.1	21.9847	68.6382	-1416.78	15.7027	455.474	500.259	12.4677	454.539	8.51129	10.1516	11.0518	9.33791	7.86732	9.35699	499.223	10.5445
