Frequency																																																																																																	
100																																																																																																	
		RCA			RMH5			RTOE			RMH1			RMH2			RLM			RMM			RTT			RHF			RLE			RME			RGT			RASIS			LASIS			LPSIS			RPSIS			LME			LLE			LGT			LMM			LLM			LHF			LTT			LCA			LMH5			LTOE			LMH1			LMH2			FP1			FP2			FP3			FP4		
Frame	Sub-Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1	0	325.022	-2054.15	17.3735	469.555	-1921.48	10.5024	444.786	-1815.19	4.27962	404.339	-1848.17	14.5957	434.471	-1871.89	14.4087	396.056	-2014.5	55.8567	323.432	-1959.73	62.3638	406.684	-1888.51	381.067	429.581	-1929.03	419.073	426.287	-1919.47	472.213	326.67	-1872.69	467.269	436.218	-1950.41	850.59	382.553	-1867.02	918.266	125.816	-1843.85	936.354	191.345	-2036.46	966.606	281.634	-2050.51	958.743	229.386	-1919.34	460.957	126.342	-1905.06	468.183	65.5937	-1900.55	853.521	253.62	-1958.36	63.0017	166.5	-1965.07	44.7394	117.772	-1921.69	393.847	168.974	-1885.94	391.874	207.524	-2025.59	24.2691	157.952	-1844.48	6.14928	237.309	-1767.27	6.23357	246.423	-1819.98	18.3232	210.918	-1821.25	13.424	455.467	500.261	12.482	454.538	8.49936	10.1646	11.0331	9.30959	7.89313	9.33996	499.238	10.5856
2	0	325.035	-2054.17	17.3564	469.564	-1921.43	10.3842	444.798	-1815.2	4.29268	404.361	-1848.18	14.5965	434.485	-1871.89	14.3985	396.072	-2014.51	55.8176	323.446	-1959.77	62.3886	406.694	-1888.75	381.103	429.603	-1929.28	419.109	426.282	-1919.76	472.28	326.658	-1872.99	467.319	436.328	-1950.52	850.648	382.689	-1867.13	918.293	125.92	-1843.92	936.359	191.457	-2036.52	966.637	281.731	-2050.56	958.793	229.589	-1919.44	460.945	126.452	-1904.99	468.192	65.7247	-1900.56	853.499	253.683	-1958.37	62.957	166.514	-1965.05	44.7293	117.863	-1921.64	393.86	169.12	-1885.88	391.868	207.559	-2025.59	24.2676	157.962	-1844.49	6.15292	237.319	-1767.25	6.22961	246.446	-1819.98	18.2881	210.914	-1821.28	13.4263	455.472	500.271	12.4856	454.532	8.50446	10.1451	11.0559	9.30939	7.88239	9.34563	499.248	10.5845
3	0	325.042	-2054.15	17.3091	469.596	-1921.47	10.3601	444.824	-1815.19	4.29343	404.017	-1847.62	14.4589	434.514	-1871.88	14.3834	396.094	-2014.57	55.8	323.49	-1959.76	62.3678	406.297	-1888.42	381.04	429.615	-1929.58	419.163	426.287	-1920.05	472.303	326.742	-1873.27	467.371	436.413	-1950.54	850.605	381.78	-1865.3	917.757	126.098	-1843.93	936.336	191.565	-2036.58	966.667	281.829	-2050.63	958.843	229.154	-1918.47	460.566	126.578	-1904.93	468.169	65.8479	-1900.58	853.479	253.759	-1958.38	62.9305	166.605	-1965.04	44.7398	118.04	-1921.52	393.813	169.25	-1885.82	391.873	207.595	-2025.57	24.2758	158.017	-1844.47	6.13822	237.325	-1767.22	6.2294	246.471	-1819.96	18.2741	210.968	-1821.25	13.3858	455.488	500.267	12.485	454.547	8.49989	10.142	11.0604	9.31867	7.88422	9.35239	499.259	10.5606
4	0	325.059	-2054.14	17.2882	469.658	-1921.56	10.4462	444.813	-1815.21	4.29646	404.039	-1847.63	14.4751	434.501	-1871.92	14.3893	396.115	-2014.6	55.7688	323.502	-1959.8	62.4084	406.334	-1888.69	381.107	429.619	-1929.9	419.195	426.281	-1920.38	472.346	326.43	-1873.49	467.381	436.524	-1950.69	850.673	381.932	-1865.42	917.779	126.249	-1844.02	936.343	191.672	-2036.62	966.691	281.935	-2050.71	958.904	229.273	-1918.46	460.556	126.691	-1904.89	468.17	65.9776	-1900.59	853.488	253.818	-1958.38	62.9119	166.629	-1965.02	44.7601	118.202	-1921.45	393.811	169.327	-1885.79	391.872	207.631	-2025.57	24.2884	158.022	-1844.48	6.17071	237.326	-1767.22	6.23215	246.524	-1819.97	18.2717	210.951	-1821.25	13.403	455.47	500.27	12.4879	454.538	8.49157	10.1431	11.053	9.3202	7.88142	9.34591	499.239	10.5761
5	0	325.088	-2054.2	17.3035	469.719	-1921.59	10.4273	444.846	-1815.21	4.28	404.077	-1847.67	14.4841	434.519	-1871.94	14.3859	396.117	-2014.61	55.7352	323.532	-1959.8	62.4023	406.409	-1888.97	381.154	429.644	-1930.23	419.239	426.3	-1920.72	472.394	326.522	-1873.79	467.404	437.494	-1952.86	851.449	382.076	-1865.55	917.806	126.432	-1844.09	936.329	191.755	-2036.69	966.719	282.044	-2050.79	958.952	229.42	-1918.49	460.557	126.819	-1904.83	468.198	66.1185	-1900.58	853.486	253.903	-1958.38	62.868	166.696	-1964.97	44.7559	118.29	-1921.4	393.857	169.484	-1885.72	391.858	207.684	-2025.57	24.3	158.06	-1844.49	6.18055	237.345	-1767.19	6.2191	246.554	-1819.93	18.234	211.02	-1821.23	13.4058	455.478	500.271	12.4887	454.53	8.51717	10.1433	11.0386	9.31704	7.87969	9.346	499.242	10.5678
6	0	325.106	-2054.19	17.2748	469.731	-1921.62	10.4009	444.857	-1815.19	4.26864	404.116	-1847.69	14.5051	434.552	-1871.94	14.369	396.145	-2014.66	55.7148	323.554	-1959.81	62.407	406.383	-1889.18	381.135	429.678	-1930.56	419.258	426.295	-1921	472.41	326.504	-1874.09	467.452	437.611	-1953.02	851.49	382.237	-1865.7	917.828	126.639	-1844.14	936.334	191.859	-2036.75	966.74	282.162	-2050.9	959.003	229.589	-1918.51	460.581	126.962	-1904.75	468.198	66.2594	-1900.59	853.512	253.959	-1958.39	62.8514	166.723	-1964.96	44.7644	118.399	-1921.32	393.833	169.617	-1885.67	391.889	207.718	-2025.56	24.3129	158.074	-1844.5	6.20433	237.362	-1767.16	6.2156	246.596	-1819.92	18.2239	211.019	-1821.23	13.3818	455.475	500.275	12.474	454.537	8.51766	10.1505	11.0536	9.32782	7.88197	9.33833	499.236	10.5845
7	0	325.102	-2054.2	17.246	469.752	-1921.63	10.3665	444.878	-1815.2	4.27503	404.151	-1847.72	14.5156	434.576	-1871.97	14.3631	396.174	-2014.7	55.6924	323.588	-1959.81	62.3885	406.54	-1889.52	381.264	429.72	-1930.86	419.261	426.322	-1921.29	472.439	326.596	-1874.34	467.516	437.771	-1953.25	851.551	382.389	-1865.82	917.825	126.837	-1844.19	936.277	191.941	-2036.77	966.749	282.232	-2050.99	959.046	229.694	-1918.44	460.543	127.1	-1904.71	468.189	66.3706	-1900.62	853.529	253.989	-1958.37	62.7825	166.764	-1964.97	44.782	118.59	-1921.24	393.822	169.773	-1885.61	391.902	207.746	-2025.56	24.3079	158.137	-1844.49	6.19998	237.384	-1767.14	6.18798	246.626	-1819.92	18.1889	211.077	-1821.19	13.3829	455.478	500.268	12.4723	454.535	8.5172	10.1265	11.0579	9.31967	7.87975	9.35991	499.243	10.5689
8	0	325.116	-2054.21	17.2438	469.772	-1921.6	10.2726	444.889	-1815.22	4.29372	404.175	-1847.72	14.5339	434.581	-1872.01	14.3655	396.181	-2014.72	55.6715	323.624	-1959.79	62.3909	406.611	-1889.73	381.291	429.777	-1931.13	419.297	426.352	-1921.54	472.469	326.661	-1874.56	467.56	437.773	-1953.29	851.514	382.519	-1865.93	917.81	127.034	-1844.23	936.276	192.037	-2036.81	966.783	282.341	-2051.11	959.097	229.887	-1918.43	460.55	127.246	-1904.68	468.232	66.2097	-1900.71	853.555	254.066	-1958.38	62.7705	166.777	-1964.95	44.8108	118.734	-1921.2	393.82	169.895	-1885.58	391.907	207.79	-2025.55	24.314	158.143	-1844.47	6.19955	237.397	-1767.13	6.20921	246.631	-1819.9	18.1565	211.074	-1821.22	13.4021	455.473	500.276	12.4815	454.544	8.51496	10.1379	11.0482	9.30898	7.89085	9.34244	499.231	10.574
