Frequency														
2000														
														
Frame	Sub-Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	RF	BF	TA	LG
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V
4	16	0	0	0	0	0	0	232	254	0	-2.20E-05	6.03E-06	-1.18E-05	-1.40E-05
4	17	0	0	0	0	0	0	232	254	0	-2.12E-05	5.87E-06	-1.20E-05	-1.32E-05
4	18	0	0	0	0	0	0	232	254	0	-2.05E-05	5.05E-06	-1.05E-05	-1.32E-05
4	19	0	0	0	0	0	0	232	254	0	-2.05E-05	5.05E-06	-1.05E-05	-1.32E-05
5	0	0	0	0	0	0	0	232	254	0	-2.12E-05	4.46E-06	-9.48E-06	-1.18E-05
5	1	0	0	0	0	0	0	232	254	0	-2.12E-05	4.46E-06	-9.48E-06	-1.18E-05
5	2	0	0	0	0	0	0	232	254	0	-2.09E-05	4.90E-06	-9.49E-06	-1.03E-05
5	3	0	0	0	0	0	0	232	254	0	-2.09E-05	4.90E-06	-9.49E-06	-1.03E-05
5	4	0	0	0	0	0	0	232	254	0	-2.06E-05	4.84E-06	-9.57E-06	-1.03E-05
5	5	0	0	0	0	0	0	232	254	0	-2.06E-05	4.84E-06	-9.57E-06	-1.03E-05
5	6	0	0	0	0	0	0	232	254	0	-2.14E-05	4.72E-06	-9.38E-06	-1.19E-05
5	7	0	0	0	0	0	0	232	254	0	-2.16E-05	4.32E-06	-9.14E-06	-1.20E-05
5	8	0	0	0	0	0	0	232	254	0	-2.16E-05	4.32E-06	-9.14E-06	-1.20E-05
5	9	0	0	0	0	0	0	232	254	0	-2.16E-05	3.13E-06	-8.79E-06	-1.18E-05
5	10	0	0	0	0	0	0	232	254	0	-2.16E-05	3.13E-06	-8.79E-06	-1.18E-05
5	11	0	0	0	0	0	0	232	254	0	-2.08E-05	3.07E-06	-8.19E-06	-1.26E-05
5	12	0	0	0	0	0	0	232	254	0	-2.08E-05	3.07E-06	-8.19E-06	-1.26E-05
5	13	0	0	0	0	0	0	232	254	0	-1.91E-05	3.89E-06	-7.71E-06	-1.11E-05
5	14	0	0	0	0	0	0	232	254	0	-1.91E-05	3.89E-06	-7.71E-06	-1.11E-05
5	15	0	0	0	0	0	0	232	254	0	-1.88E-05	4.75E-06	-8.38E-06	-9.57E-06
5	16	0	0	0	0	0	0	232	254	0	-2.01E-05	4.93E-06	-9.06E-06	-1.05E-05
5	17	0	0	0	0	0	0	232	254	0	-2.01E-05	4.93E-06	-9.06E-06	-1.05E-05
