Frequency														
2000														
														
Frame	Sub-Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	RF	BF	TA	LG
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V
1	0	0	0	0	0	0	0	232	254	0	-2.18E-05	4.65E-06	-9.35E-06	1.84E-05
1	1	0	0	0	0	0	0	232	254	0	-2.18E-05	4.65E-06	-9.35E-06	1.84E-05
1	2	0	0	0	0	0	0	232	254	0	-2.24E-05	5.31E-06	-8.81E-06	2.38E-06
1	3	0	0	0	0	0	0	232	254	0	-2.24E-05	5.31E-06	-8.81E-06	2.38E-06
1	4	0	0	0	0	0	0	232	254	0	-2.31E-05	4.41E-06	-8.35E-06	-1.42E-05
1	5	0	0	0	0	0	0	232	254	0	-2.31E-05	4.41E-06	-8.35E-06	-1.42E-05
1	6	0	0	0	0	0	0	232	254	0	-2.30E-05	3.86E-06	-6.95E-06	-2.64E-05
1	7	0	0	0	0	0	0	232	254	0	-2.30E-05	3.86E-06	-6.95E-06	-2.64E-05
1	8	0	0	0	0	0	0	232	254	0	-2.37E-05	4.71E-06	-4.72E-06	-3.67E-05
1	9	0	0	0	0	0	0	232	254	0	-2.54E-05	6.69E-06	-4.29E-06	-4.84E-05
1	10	0	0	0	0	0	0	232	254	0	-2.54E-05	6.69E-06	-4.29E-06	-4.84E-05
1	11	0	0	0	0	0	0	232	254	0	-2.58E-05	7.34E-06	-5.17E-06	-5.86E-05
1	12	0	0	0	0	0	0	232	254	0	-2.58E-05	7.34E-06	-5.17E-06	-5.86E-05
1	13	0	0	0	0	0	0	232	254	0	-2.51E-05	6.79E-06	-6.07E-06	-7.18E-05
1	14	0	0	0	0	0	0	232	254	0	-2.51E-05	6.79E-06	-6.07E-06	-7.18E-05
1	15	0	0	0	0	0	0	232	254	0	-2.37E-05	6.33E-06	-8.51E-06	-8.10E-05
1	16	0	0	0	0	0	0	232	254	0	-2.37E-05	6.33E-06	-8.51E-06	-8.10E-05
1	17	0	0	0	0	0	0	232	254	0	-2.21E-05	7.27E-06	-1.26E-05	-8.75E-05
1	18	0	0	0	0	0	0	232	254	0	-2.17E-05	7.04E-06	-1.58E-05	-9.46E-05
1	19	0	0	0	0	0	0	232	254	0	-2.17E-05	7.04E-06	-1.58E-05	-9.46E-05
2	0	0	0	0	0	0	0	232	254	0	-2.21E-05	6.23E-06	-1.49E-05	-9.97E-05
2	1	0	0	0	0	0	0	232	254	0	-2.21E-05	6.23E-06	-1.49E-05	-9.97E-05
2	2	0	0	0	0	0	0	232	254	0	-2.17E-05	5.40E-06	-1.28E-05	-0.000109513
2	3	0	0	0	0	0	0	232	254	0	-2.17E-05	5.40E-06	-1.28E-05	-0.000109513
2	4	0	0	0	0	0	0	232	254	0	-2.07E-05	6.63E-06	-1.17E-05	-0.000123031
2	5	0	0	0	0	0	0	232	254	0	-2.07E-05	6.63E-06	-1.17E-05	-0.000123031
2	6	0	0	0	0	0	0	232	254	0	-2.07E-05	8.30E-06	-1.13E-05	-0.00013158
2	7	0	0	0	0	0	0	232	254	0	-2.10E-05	8.20E-06	-1.06E-05	-0.00014159
2	8	0	0	0	0	0	0	232	254	0	-2.10E-05	8.20E-06	-1.06E-05	-0.00014159
2	9	0	0	0	0	0	0	232	254	0	-1.99E-05	6.40E-06	-9.60E-06	-0.000152796
2	10	0	0	0	0	0	0	232	254	0	-1.99E-05	6.40E-06	-9.60E-06	-0.000152796
2	11	0	0	0	0	0	0	232	254	0	-1.89E-05	5.11E-06	-8.81E-06	-0.000151281
2	12	0	0	0	0	0	0	232	254	0	-1.89E-05	5.11E-06	-8.81E-06	-0.000151281
2	13	0	0	0	0	0	0	232	254	0	-1.88E-05	4.02E-06	-7.18E-06	-0.000148424
2	14	0	0	0	0	0	0	232	254	0	-1.88E-05	4.02E-06	-7.18E-06	-0.000148424
2	15	0	0	0	0	0	0	232	254	0	-1.90E-05	3.63E-06	-6.06E-06	-0.000147802
2	16	0	0	0	0	0	0	232	254	0	-1.94E-05	2.31E-06	-7.15E-06	-0.000144179
2	17	0	0	0	0	0	0	232	254	0	-1.94E-05	2.31E-06	-7.15E-06	-0.000144179
2	18	0	0	0	0	0	0	232	254	0	-1.88E-05	3.40E-07	-7.68E-06	-0.000144784
2	19	0	0	0	0	0	0	232	254	0	-1.88E-05	3.40E-07	-7.68E-06	-0.000144784
3	0	0	0	0	0	0	0	232	254	0	-1.80E-05	2.22E-06	-6.28E-06	-0.00014013
3	1	0	0	0	0	0	0	232	254	0	-1.80E-05	2.22E-06	-6.28E-06	-0.00014013
3	2	0	0	0	0	0	0	232	254	0	-1.79E-05	4.44E-06	-4.69E-06	-0.000130563
3	3	0	0	0	0	0	0	232	254	0	-1.79E-05	4.44E-06	-4.69E-06	-0.000130563
3	4	0	0	0	0	0	0	232	254	0	-1.80E-05	3.48E-06	-3.03E-06	-0.00012174
3	5	0	0	0	0	0	0	232	254	0	-1.82E-05	2.26E-06	-1.39E-06	-0.000106962
3	6	0	0	0	0	0	0	232	254	0	-1.82E-05	2.26E-06	-1.39E-06	-0.000106962
3	7	0	0	0	0	0	0	232	254	0	-1.89E-05	2.12E-06	-5.95E-06	-9.33E-05
3	8	0	0	0	0	0	0	232	254	0	-1.89E-05	2.12E-06	-5.95E-06	-9.33E-05
3	9	0	0	0	0	0	0	232	254	0	-1.93E-05	1.86E-06	-1.40E-05	-8.66E-05
3	10	0	0	0	0	0	0	232	254	0	-1.93E-05	1.86E-06	-1.40E-05	-8.66E-05
3	11	0	0	0	0	0	0	232	254	0	-1.99E-05	1.36E-06	-2.06E-05	-8.25E-05
3	12	0	0	0	0	0	0	232	254	0	-1.99E-05	1.36E-06	-2.06E-05	-8.25E-05
3	13	0	0	0	0	0	0	232	254	0	-2.02E-05	1.81E-06	-2.03E-05	-7.76E-05
3	14	0	0	0	0	0	0	232	254	0	-1.99E-05	2.39E-06	-1.60E-05	-6.71E-05
3	15	0	0	0	0	0	0	232	254	0	-1.99E-05	2.39E-06	-1.60E-05	-6.71E-05
3	16	0	0	0	0	0	0	232	254	0	-2.01E-05	2.30E-06	-8.09E-06	-5.61E-05
3	17	0	0	0	0	0	0	232	254	0	-2.01E-05	2.30E-06	-8.09E-06	-5.61E-05
3	18	0	0	0	0	0	0	232	254	0	-2.18E-05	2.39E-06	5.79E-06	-4.51E-05
3	19	0	0	0	0	0	0	232	254	0	-2.18E-05	2.39E-06	5.79E-06	-4.51E-05
4	0	0	0	0	0	0	0	232	254	0	-2.34E-05	2.20E-06	7.60E-06	-2.67E-05
4	1	0	0	0	0	0	0	232	254	0	-2.34E-05	2.20E-06	7.60E-06	-2.67E-05
4	2	0	0	0	0	0	0	232	254	0	-2.42E-05	1.16E-06	4.78E-06	-1.60E-06
4	3	0	0	0	0	0	0	232	254	0	-2.39E-05	9.91E-07	2.74E-07	2.47E-05
4	4	0	0	0	0	0	0	232	254	0	-2.39E-05	9.91E-07	2.74E-07	2.47E-05
4	5	0	0	0	0	0	0	232	254	0	-2.32E-05	9.62E-07	-5.16E-06	4.81E-05
4	6	0	0	0	0	0	0	232	254	0	-2.32E-05	9.62E-07	-5.16E-06	4.81E-05
4	7	0	0	0	0	0	0	232	254	0	-2.30E-05	1.48E-06	-6.46E-06	7.17E-05
4	8	0	0	0	0	0	0	232	254	0	-2.30E-05	1.48E-06	-6.46E-06	7.17E-05
4	9	0	0	0	0	0	0	232	254	0	-2.28E-05	3.44E-06	-7.27E-06	9.80E-05
4	10	0	0	0	0	0	0	232	254	0	-2.28E-05	3.44E-06	-7.27E-06	9.80E-05
4	11	0	0	0	0	0	0	232	254	0	-2.29E-05	4.36E-06	-1.02E-05	0.000121551
4	12	0	0	0	0	0	0	232	254	0	-2.38E-05	5.32E-06	-1.37E-05	0.000144739
4	13	0	0	0	0	0	0	232	254	0	-2.38E-05	5.32E-06	-1.37E-05	0.000144739
4	14	0	0	0	0	0	0	232	254	0	-2.34E-05	6.73E-06	-1.24E-05	0.000168377
4	15	0	0	0	0	0	0	232	254	0	-2.34E-05	6.73E-06	-1.24E-05	0.000168377
4	16	0	0	0	0	0	0	232	254	0	-2.25E-05	4.88E-06	-1.33E-06	0.000179148
4	17	0	0	0	0	0	0	232	254	0	-2.25E-05	4.88E-06	-1.33E-06	0.000179148
4	18	0	0	0	0	0	0	232	254	0	-2.33E-05	2.25E-06	-6.13E-08	0.000180225
4	19	0	0	0	0	0	0	232	254	0	-2.33E-05	2.25E-06	-6.13E-08	0.000180225
5	0	0	0	0	0	0	0	232	254	0	-2.26E-05	2.36E-06	-1.68E-05	0.000180741
5	1	0	0	0	0	0	0	232	254	0	-2.13E-05	2.43E-06	-2.50E-05	0.000186006
5	2	0	0	0	0	0	0	232	254	0	-2.13E-05	2.43E-06	-2.50E-05	0.000186006
5	3	0	0	0	0	0	0	232	254	0	-2.14E-05	2.39E-06	-1.73E-05	0.000191386
5	4	0	0	0	0	0	0	232	254	0	-2.14E-05	2.39E-06	-1.73E-05	0.000191386
5	5	0	0	0	0	0	0	232	254	0	-2.08E-05	2.52E-06	-9.09E-06	0.000193711
5	6	0	0	0	0	0	0	232	254	0	-2.08E-05	2.52E-06	-9.09E-06	0.000193711
5	7	0	0	0	0	0	0	232	254	0	-2.03E-05	2.09E-06	-6.99E-06	0.000193137
5	8	0	0	0	0	0	0	232	254	0	-2.03E-05	2.09E-06	-6.99E-06	0.000193137
5	9	0	0	0	0	0	0	232	254	0	-2.01E-05	2.27E-06	-8.11E-06	0.000190287
5	10	0	0	0	0	0	0	232	254	0	-1.93E-05	3.37E-06	-8.41E-06	0.000188359
5	11	0	0	0	0	0	0	232	254	0	-1.93E-05	3.37E-06	-8.41E-06	0.000188359
5	12	0	0	0	0	0	0	232	254	0	-2.00E-05	5.78E-06	-6.95E-06	0.000185436
5	13	0	0	0	0	0	0	232	254	0	-2.00E-05	5.78E-06	-6.95E-06	0.000185436
5	14	0	0	0	0	0	0	232	254	0	-2.05E-05	6.67E-06	-2.91E-06	0.000180769
5	15	0	0	0	0	0	0	232	254	0	-2.05E-05	6.67E-06	-2.91E-06	0.000180769
5	16	0	0	0	0	0	0	232	254	0	-2.02E-05	5.91E-06	1.87E-06	0.000176479
5	17	0	0	0	0	0	0	232	254	0	-2.02E-05	5.91E-06	1.87E-06	0.000176479
5	18	0	0	0	0	0	0	232	254	0	-1.99E-05	6.50E-06	2.35E-06	0.000171873
5	19	0	0	0	0	0	0	232	254	0	-1.86E-05	6.94E-06	-3.44E-07	0.000165986
6	0	0	0	0	0	0	0	232	254	0	-1.86E-05	6.94E-06	-3.44E-07	0.000165986
6	1	0	0	0	0	0	0	232	254	0	-1.84E-05	5.28E-06	-3.64E-06	0.000152474
6	2	0	0	0	0	0	0	232	254	0	-1.84E-05	5.28E-06	-3.64E-06	0.000152474
6	3	0	0	0	0	0	0	232	254	0	-2.01E-05	5.54E-06	-8.70E-06	0.000131656
6	4	0	0	0	0	0	0	232	254	0	-2.01E-05	5.54E-06	-8.70E-06	0.000131656
6	5	0	0	0	0	0	0	232	254	0	-2.15E-05	5.04E-06	-1.73E-05	0.00011251
6	6	0	0	0	0	0	0	232	254	0	-2.15E-05	5.04E-06	-1.73E-05	0.00011251
6	7	0	0	0	0	0	0	232	254	0	-2.21E-05	3.83E-06	-1.98E-05	9.22E-05
6	8	0	0	0	0	0	0	232	254	0	-2.08E-05	2.89E-06	-1.74E-05	7.23E-05
6	9	0	0	0	0	0	0	232	254	0	-2.08E-05	2.89E-06	-1.74E-05	7.23E-05
6	10	0	0	0	0	0	0	232	254	0	-1.99E-05	3.37E-06	-1.61E-05	5.43E-05
6	11	0	0	0	0	0	0	232	254	0	-1.99E-05	3.37E-06	-1.61E-05	5.43E-05
6	12	0	0	0	0	0	0	232	254	0	-2.07E-05	3.43E-06	-1.47E-05	3.75E-05
