Frequency														
2000														
														
Frame	Sub-Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	RF	BF	TA	LG
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V
1	0	0	0	0	0	0	0	232	254	0	-2.21E-05	3.75E-06	-1.37E-05	-1.69E-05
1	1	0	0	0	0	0	0	232	254	0	-2.09E-05	2.63E-06	-9.85E-06	-1.09E-05
1	2	0	0	0	0	0	0	232	254	0	-2.09E-05	2.63E-06	-9.85E-06	-1.09E-05
1	3	0	0	0	0	0	0	232	254	0	-2.03E-05	6.55E-08	-7.04E-06	-2.85E-06
1	4	0	0	0	0	0	0	232	254	0	-1.95E-05	8.53E-07	-6.05E-06	-1.03E-05
1	5	0	0	0	0	0	0	232	254	0	-1.95E-05	8.53E-07	-6.05E-06	-1.03E-05
1	6	0	0	0	0	0	0	232	254	0	-2.07E-05	3.15E-06	-7.00E-06	-1.49E-05
1	7	0	0	0	0	0	0	232	254	0	-2.07E-05	3.15E-06	-7.00E-06	-1.49E-05
1	8	0	0	0	0	0	0	232	254	0	-2.02E-05	2.64E-06	-5.45E-06	-1.10E-05
1	9	0	0	0	0	0	0	232	254	0	-2.02E-05	2.64E-06	-5.45E-06	-1.10E-05
1	10	0	0	0	0	0	0	232	254	0	-1.95E-05	1.13E-06	-5.15E-06	-8.52E-06
1	11	0	0	0	0	0	0	232	254	0	-1.95E-05	1.13E-06	-5.15E-06	-8.52E-06
1	12	0	0	0	0	0	0	232	254	0	-1.87E-05	1.23E-06	-7.31E-06	-8.31E-06
1	13	0	0	0	0	0	0	232	254	0	-1.89E-05	4.08E-06	-8.74E-06	-9.38E-06
1	14	0	0	0	0	0	0	232	254	0	-1.89E-05	4.08E-06	-8.74E-06	-9.38E-06
1	15	0	0	0	0	0	0	232	254	0	-1.83E-05	6.00E-06	-6.24E-06	-1.27E-05
1	16	0	0	0	0	0	0	232	254	0	-1.83E-05	6.00E-06	-6.24E-06	-1.27E-05
1	17	0	0	0	0	0	0	232	254	0	-1.86E-05	8.76E-06	-4.41E-06	-1.30E-05
1	18	0	0	0	0	0	0	232	254	0	-1.86E-05	8.76E-06	-4.41E-06	-1.30E-05
1	19	0	0	0	0	0	0	232	254	0	-1.99E-05	6.34E-06	-6.09E-06	-1.18E-05
