Frequency														
2000														
														
Frame	Sub-Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	RF	BF	TA	LG
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V
1	0	0	0	0	0	0	0	232	254	0	-2.26E-05	6.48E-06	-9.85E-06	-1.05E-05
1	1	0	0	0	0	0	0	232	254	0	-2.26E-05	6.48E-06	-9.85E-06	-1.05E-05
1	2	0	0	0	0	0	0	232	254	0	-2.23E-05	7.24E-06	-9.57E-06	-1.38E-05
1	3	0	0	0	0	0	0	232	254	0	-2.23E-05	7.24E-06	-9.57E-06	-1.38E-05
1	4	0	0	0	0	0	0	232	254	0	-2.15E-05	7.80E-06	-9.62E-06	-1.50E-05
1	5	0	0	0	0	0	0	232	254	0	-2.15E-05	7.80E-06	-9.62E-06	-1.50E-05
1	6	0	0	0	0	0	0	232	254	0	-2.26E-05	5.06E-06	-9.88E-06	-1.52E-05
1	7	0	0	0	0	0	0	232	254	0	-2.29E-05	2.41E-06	-9.63E-06	-1.50E-05
1	8	0	0	0	0	0	0	232	254	0	-2.29E-05	2.41E-06	-9.63E-06	-1.50E-05
1	9	0	0	0	0	0	0	232	254	0	-2.24E-05	2.01E-06	-9.25E-06	-1.56E-05
1	10	0	0	0	0	0	0	232	254	0	-2.24E-05	2.01E-06	-9.25E-06	-1.56E-05
1	11	0	0	0	0	0	0	232	254	0	-2.37E-05	2.80E-06	-1.03E-05	-1.60E-05
1	12	0	0	0	0	0	0	232	254	0	-2.37E-05	2.80E-06	-1.03E-05	-1.60E-05
1	13	0	0	0	0	0	0	232	254	0	-2.21E-05	2.52E-06	-1.04E-05	-1.72E-05
1	14	0	0	0	0	0	0	232	254	0	-2.21E-05	2.52E-06	-1.04E-05	-1.72E-05
1	15	0	0	0	0	0	0	232	254	0	-2.17E-05	2.94E-06	-1.01E-05	-1.77E-05
1	16	0	0	0	0	0	0	232	254	0	-2.17E-05	5.36E-06	-9.51E-06	-1.43E-05
1	17	0	0	0	0	0	0	232	254	0	-2.17E-05	5.36E-06	-9.51E-06	-1.43E-05
1	18	0	0	0	0	0	0	232	254	0	-2.13E-05	6.10E-06	-9.36E-06	-1.21E-05
1	19	0	0	0	0	0	0	232	254	0	-2.13E-05	6.10E-06	-9.36E-06	-1.21E-05
2	0	0	0	0	0	0	0	232	254	0	-2.25E-05	5.46E-06	-1.00E-05	-9.17E-06
2	1	0	0	0	0	0	0	232	254	0	-2.25E-05	5.46E-06	-1.00E-05	-9.17E-06
2	2	0	0	0	0	0	0	232	254	0	-2.33E-05	5.01E-06	-9.55E-06	-8.00E-06
2	3	0	0	0	0	0	0	232	254	0	-2.33E-05	5.01E-06	-9.55E-06	-8.00E-06
2	4	0	0	0	0	0	0	232	254	0	-2.30E-05	4.71E-06	-8.59E-06	-1.34E-05
2	5	0	0	0	0	0	0	232	254	0	-2.35E-05	3.75E-06	-8.89E-06	-1.50E-05
2	6	0	0	0	0	0	0	232	254	0	-2.35E-05	3.75E-06	-8.89E-06	-1.50E-05
2	7	0	0	0	0	0	0	232	254	0	-2.47E-05	3.35E-06	-9.63E-06	-1.51E-05
2	8	0	0	0	0	0	0	232	254	0	-2.47E-05	3.35E-06	-9.63E-06	-1.51E-05
2	9	0	0	0	0	0	0	232	254	0	-2.47E-05	4.62E-06	-9.14E-06	-1.85E-05
2	10	0	0	0	0	0	0	232	254	0	-2.47E-05	4.62E-06	-9.14E-06	-1.85E-05
2	11	0	0	0	0	0	0	232	254	0	-2.26E-05	6.96E-06	-9.43E-06	-1.33E-05
2	12	0	0	0	0	0	0	232	254	0	-2.26E-05	6.96E-06	-9.43E-06	-1.33E-05
2	13	0	0	0	0	0	0	232	254	0	-2.01E-05	7.12E-06	-8.75E-06	-8.39E-06
2	14	0	0	0	0	0	0	232	254	0	-1.92E-05	5.81E-06	-8.60E-06	-1.22E-05
2	15	0	0	0	0	0	0	232	254	0	-1.92E-05	5.81E-06	-8.60E-06	-1.22E-05
2	16	0	0	0	0	0	0	232	254	0	-2.03E-05	6.17E-06	-7.02E-06	-1.81E-05
2	17	0	0	0	0	0	0	232	254	0	-2.03E-05	6.17E-06	-7.02E-06	-1.81E-05
2	18	0	0	0	0	0	0	232	254	0	-1.99E-05	4.69E-06	-6.67E-06	-1.80E-05
2	19	0	0	0	0	0	0	232	254	0	-1.99E-05	4.69E-06	-6.67E-06	-1.80E-05
3	0	0	0	0	0	0	0	232	254	0	-1.93E-05	2.75E-06	-5.80E-06	-1.29E-05
3	1	0	0	0	0	0	0	232	254	0	-1.93E-05	2.75E-06	-5.80E-06	-1.29E-05
3	2	0	0	0	0	0	0	232	254	0	-1.96E-05	2.29E-06	-7.32E-06	-1.36E-05
3	3	0	0	0	0	0	0	232	254	0	-2.02E-05	3.23E-06	-8.15E-06	-1.85E-05
3	4	0	0	0	0	0	0	232	254	0	-2.02E-05	3.23E-06	-8.15E-06	-1.85E-05
3	5	0	0	0	0	0	0	232	254	0	-2.18E-05	4.75E-06	-9.30E-06	-1.57E-05
3	6	0	0	0	0	0	0	232	254	0	-2.18E-05	4.75E-06	-9.30E-06	-1.57E-05
3	7	0	0	0	0	0	0	232	254	0	-2.27E-05	2.48E-06	-7.89E-06	-1.40E-05
3	8	0	0	0	0	0	0	232	254	0	-2.27E-05	2.48E-06	-7.89E-06	-1.40E-05
3	9	0	0	0	0	0	0	232	254	0	-2.47E-05	3.27E-06	-7.94E-06	-1.26E-05
3	10	0	0	0	0	0	0	232	254	0	-2.47E-05	3.27E-06	-7.94E-06	-1.26E-05
3	11	0	0	0	0	0	0	232	254	0	-2.43E-05	3.80E-06	-8.04E-06	-1.17E-05
3	12	0	0	0	0	0	0	232	254	0	-2.27E-05	4.71E-06	-7.05E-06	-1.06E-05
3	13	0	0	0	0	0	0	232	254	0	-2.27E-05	4.71E-06	-7.05E-06	-1.06E-05
3	14	0	0	0	0	0	0	232	254	0	-2.46E-05	6.44E-06	-7.29E-06	-1.11E-05
3	15	0	0	0	0	0	0	232	254	0	-2.46E-05	6.44E-06	-7.29E-06	-1.11E-05
3	16	0	0	0	0	0	0	232	254	0	-2.51E-05	6.09E-06	-8.59E-06	-1.42E-05
3	17	0	0	0	0	0	0	232	254	0	-2.51E-05	6.09E-06	-8.59E-06	-1.42E-05
3	18	0	0	0	0	0	0	232	254	0	-2.50E-05	7.16E-06	-8.49E-06	-1.68E-05
3	19	0	0	0	0	0	0	232	254	0	-2.50E-05	7.16E-06	-8.49E-06	-1.68E-05
4	0	0	0	0	0	0	0	232	254	0	-2.27E-05	6.72E-06	-7.43E-06	-1.29E-05
4	1	0	0	0	0	0	0	232	254	0	-2.12E-05	5.50E-06	-8.67E-06	-6.37E-06
4	2	0	0	0	0	0	0	232	254	0	-2.12E-05	5.50E-06	-8.67E-06	-6.37E-06
4	3	0	0	0	0	0	0	232	254	0	-2.04E-05	3.76E-06	-8.86E-06	-7.16E-06
4	4	0	0	0	0	0	0	232	254	0	-2.04E-05	3.76E-06	-8.86E-06	-7.16E-06
4	5	0	0	0	0	0	0	232	254	0	-2.09E-05	5.25E-06	-6.99E-06	-6.46E-06
4	6	0	0	0	0	0	0	232	254	0	-2.09E-05	5.25E-06	-6.99E-06	-6.46E-06
4	7	0	0	0	0	0	0	232	254	0	-1.92E-05	6.30E-06	-7.45E-06	-3.90E-06
4	8	0	0	0	0	0	0	232	254	0	-1.92E-05	6.30E-06	-7.45E-06	-3.90E-06
4	9	0	0	0	0	0	0	232	254	0	-1.92E-05	5.87E-06	-6.72E-06	-2.99E-06
4	10	0	0	0	0	0	0	232	254	0	-2.02E-05	5.85E-06	-6.14E-06	-7.44E-06
4	11	0	0	0	0	0	0	232	254	0	-2.02E-05	5.85E-06	-6.14E-06	-7.44E-06
4	12	0	0	0	0	0	0	232	254	0	-2.05E-05	5.68E-06	-7.55E-06	-1.29E-05
4	13	0	0	0	0	0	0	232	254	0	-2.05E-05	5.68E-06	-7.55E-06	-1.29E-05
4	14	0	0	0	0	0	0	232	254	0	-2.02E-05	5.49E-06	-7.39E-06	-1.15E-05
4	15	0	0	0	0	0	0	232	254	0	-2.02E-05	5.49E-06	-7.39E-06	-1.15E-05
4	16	0	0	0	0	0	0	232	254	0	-2.00E-05	4.96E-06	-6.94E-06	-1.14E-05
4	17	0	0	0	0	0	0	232	254	0	-2.00E-05	4.96E-06	-6.94E-06	-1.14E-05
4	18	0	0	0	0	0	0	232	254	0	-2.16E-05	3.37E-06	-9.09E-06	-1.45E-05
4	19	0	0	0	0	0	0	232	254	0	-2.09E-05	1.97E-06	-8.97E-06	-1.55E-05
5	0	0	0	0	0	0	0	232	254	0	-2.09E-05	1.97E-06	-8.97E-06	-1.55E-05
5	1	0	0	0	0	0	0	232	254	0	-1.89E-05	3.47E-06	-7.77E-06	-1.31E-05
5	2	0	0	0	0	0	0	232	254	0	-1.89E-05	3.47E-06	-7.77E-06	-1.31E-05
5	3	0	0	0	0	0	0	232	254	0	-1.86E-05	3.06E-06	-8.79E-06	-1.34E-05
5	4	0	0	0	0	0	0	232	254	0	-1.86E-05	3.06E-06	-8.79E-06	-1.34E-05
5	5	0	0	0	0	0	0	232	254	0	-1.85E-05	2.43E-06	-8.17E-06	-1.53E-05
5	6	0	0	0	0	0	0	232	254	0	-1.85E-05	2.43E-06	-8.17E-06	-1.53E-05
5	7	0	0	0	0	0	0	232	254	0	-1.98E-05	2.91E-06	-8.07E-06	-1.71E-05
5	8	0	0	0	0	0	0	232	254	0	-2.07E-05	3.45E-06	-8.98E-06	-1.48E-05
5	9	0	0	0	0	0	0	232	254	0	-2.07E-05	3.45E-06	-8.98E-06	-1.48E-05
5	10	0	0	0	0	0	0	232	254	0	-2.01E-05	4.47E-06	-8.83E-06	-1.35E-05
5	11	0	0	0	0	0	0	232	254	0	-2.01E-05	4.47E-06	-8.83E-06	-1.35E-05
5	12	0	0	0	0	0	0	232	254	0	-2.02E-05	2.48E-06	-1.01E-05	-1.58E-05
5	13	0	0	0	0	0	0	232	254	0	-2.02E-05	2.48E-06	-1.01E-05	-1.58E-05
5	14	0	0	0	0	0	0	232	254	0	-2.15E-05	3.30E-06	-9.49E-06	-1.49E-05
5	15	0	0	0	0	0	0	232	254	0	-2.15E-05	3.30E-06	-9.49E-06	-1.49E-05
5	16	0	0	0	0	0	0	232	254	0	-2.06E-05	3.54E-06	-9.17E-06	-1.32E-05
5	17	0	0	0	0	0	0	232	254	0	-2.02E-05	1.79E-06	-9.87E-06	-1.48E-05
5	18	0	0	0	0	0	0	232	254	0	-2.02E-05	1.79E-06	-9.87E-06	-1.48E-05
5	19	0	0	0	0	0	0	232	254	0	-1.97E-05	1.54E-06	-1.05E-05	-1.36E-05
6	0	0	0	0	0	0	0	232	254	0	-1.97E-05	1.54E-06	-1.05E-05	-1.36E-05
6	1	0	0	0	0	0	0	232	254	0	-1.91E-05	1.97E-06	-1.02E-05	-1.01E-05
6	2	0	0	0	0	0	0	232	254	0	-1.91E-05	1.97E-06	-1.02E-05	-1.01E-05
6	3	0	0	0	0	0	0	232	254	0	-2.00E-05	3.71E-06	-1.01E-05	-9.36E-06
6	4	0	0	0	0	0	0	232	254	0	-2.00E-05	3.71E-06	-1.01E-05	-9.36E-06
6	5	0	0	0	0	0	0	232	254	0	-2.12E-05	4.73E-06	-9.28E-06	-8.14E-06
6	6	0	0	0	0	0	0	232	254	0	-2.03E-05	5.03E-06	-9.62E-06	-8.44E-06
6	7	0	0	0	0	0	0	232	254	0	-2.03E-05	5.03E-06	-9.62E-06	-8.44E-06
6	8	0	0	0	0	0	0	232	254	0	-1.93E-05	5.77E-06	-9.85E-06	-1.24E-05
6	9	0	0	0	0	0	0	232	254	0	-1.93E-05	5.77E-06	-9.85E-06	-1.24E-05
6	10	0	0	0	0	0	0	232	254	0	-1.95E-05	5.42E-06	-9.25E-06	-1.32E-05
6	11	0	0	0	0	0	0	232	254	0	-1.95E-05	5.42E-06	-9.25E-06	-1.32E-05
6	12	0	0	0	0	0	0	232	254	0	-2.07E-05	6.65E-06	-7.66E-06	-1.34E-05
6	13	0	0	0	0	0	0	232	254	0	-2.07E-05	6.65E-06	-7.66E-06	-1.34E-05
6	14	0	0	0	0	0	0	232	254	0	-2.18E-05	7.38E-06	-8.46E-06	-1.50E-05
6	15	0	0	0	0	0	0	232	254	0	-2.24E-05	8.01E-06	-9.74E-06	-1.34E-05
6	16	0	0	0	0	0	0	232	254	0	-2.24E-05	8.01E-06	-9.74E-06	-1.34E-05
6	17	0	0	0	0	0	0	232	254	0	-2.30E-05	6.91E-06	-9.39E-06	-1.24E-05
6	18	0	0	0	0	0	0	232	254	0	-2.30E-05	6.91E-06	-9.39E-06	-1.24E-05
6	19	0	0	0	0	0	0	232	254	0	-2.28E-05	6.60E-06	-7.87E-06	-1.31E-05
7	0	0	0	0	0	0	0	232	254	0	-2.28E-05	6.60E-06	-7.87E-06	-1.31E-05
7	1	0	0	0	0	0	0	232	254	0	-2.16E-05	3.88E-06	-9.78E-06	-1.36E-05
7	2	0	0	0	0	0	0	232	254	0	-2.16E-05	3.88E-06	-9.78E-06	-1.36E-05
7	3	0	0	0	0	0	0	232	254	0	-2.09E-05	2.61E-06	-1.09E-05	-1.18E-05
7	4	0	0	0	0	0	0	232	254	0	-2.21E-05	4.92E-06	-1.07E-05	-1.28E-05
7	5	0	0	0	0	0	0	232	254	0	-2.21E-05	4.92E-06	-1.07E-05	-1.28E-05
7	6	0	0	0	0	0	0	232	254	0	-2.18E-05	5.04E-06	-1.14E-05	-1.21E-05
7	7	0	0	0	0	0	0	232	254	0	-2.18E-05	5.04E-06	-1.14E-05	-1.21E-05
7	8	0	0	0	0	0	0	232	254	0	-2.24E-05	4.41E-06	-1.21E-05	-1.18E-05
7	9	0	0	0	0	0	0	232	254	0	-2.24E-05	4.41E-06	-1.21E-05	-1.18E-05
7	10	0	0	0	0	0	0	232	254	0	-2.26E-05	5.80E-06	-1.26E-05	-1.27E-05
7	11	0	0	0	0	0	0	232	254	0	-2.26E-05	5.80E-06	-1.26E-05	-1.27E-05
7	12	0	0	0	0	0	0	232	254	0	-2.24E-05	6.90E-06	-1.09E-05	-1.24E-05
7	13	0	0	0	0	0	0	232	254	0	-2.23E-05	5.20E-06	-1.04E-05	-1.36E-05
7	14	0	0	0	0	0	0	232	254	0	-2.23E-05	5.20E-06	-1.04E-05	-1.36E-05
7	15	0	0	0	0	0	0	232	254	0	-2.02E-05	5.10E-06	-1.13E-05	-1.58E-05
7	16	0	0	0	0	0	0	232	254	0	-2.02E-05	5.10E-06	-1.13E-05	-1.58E-05
7	17	0	0	0	0	0	0	232	254	0	-1.98E-05	4.27E-06	-1.22E-05	-1.25E-05
7	18	0	0	0	0	0	0	232	254	0	-1.98E-05	4.27E-06	-1.22E-05	-1.25E-05
7	19	0	0	0	0	0	0	232	254	0	-2.17E-05	2.69E-06	-1.07E-05	-9.78E-06
8	0	0	0	0	0	0	0	232	254	0	-2.17E-05	2.69E-06	-1.07E-05	-9.78E-06
8	1	0	0	0	0	0	0	232	254	0	-2.38E-05	2.06E-06	-9.57E-06	-1.11E-05
8	2	0	0	0	0	0	0	232	254	0	-2.42E-05	3.08E-06	-9.78E-06	-1.15E-05
8	3	0	0	0	0	0	0	232	254	0	-2.42E-05	3.08E-06	-9.78E-06	-1.15E-05
8	4	0	0	0	0	0	0	232	254	0	-2.33E-05	2.57E-06	-1.06E-05	-9.50E-06
8	5	0	0	0	0	0	0	232	254	0	-2.33E-05	2.57E-06	-1.06E-05	-9.50E-06
8	6	0	0	0	0	0	0	232	254	0	-2.26E-05	2.80E-06	-9.39E-06	-1.11E-05
8	7	0	0	0	0	0	0	232	254	0	-2.26E-05	2.80E-06	-9.39E-06	-1.11E-05
8	8	0	0	0	0	0	0	232	254	0	-2.01E-05	2.44E-06	-1.01E-05	-1.20E-05
8	9	0	0	0	0	0	0	232	254	0	-2.01E-05	2.44E-06	-1.01E-05	-1.20E-05
8	10	0	0	0	0	0	0	232	254	0	-1.91E-05	2.15E-06	-9.25E-06	-1.11E-05
8	11	0	0	0	0	0	0	232	254	0	-1.89E-05	2.93E-06	-7.93E-06	-1.25E-05
8	12	0	0	0	0	0	0	232	254	0	-1.89E-05	2.93E-06	-7.93E-06	-1.25E-05
8	13	0	0	0	0	0	0	232	254	0	-1.83E-05	3.30E-06	-1.00E-05	-1.41E-05
8	14	0	0	0	0	0	0	232	254	0	-1.83E-05	3.30E-06	-1.00E-05	-1.41E-05
8	15	0	0	0	0	0	0	232	254	0	-1.69E-05	3.31E-06	-1.05E-05	-1.52E-05
8	16	0	0	0	0	0	0	232	254	0	-1.69E-05	3.31E-06	-1.05E-05	-1.52E-05
8	17	0	0	0	0	0	0	232	254	0	-1.60E-05	5.13E-06	-1.03E-05	-1.49E-05
8	18	0	0	0	0	0	0	232	254	0	-1.60E-05	5.13E-06	-1.03E-05	-1.49E-05
8	19	0	0	0	0	0	0	232	254	0	-1.81E-05	6.73E-06	-9.69E-06	-1.08E-05
9	0	0	0	0	0	0	0	232	254	0	-1.81E-05	7.30E-06	-8.64E-06	-9.89E-06
9	1	0	0	0	0	0	0	232	254	0	-1.81E-05	7.30E-06	-8.64E-06	-9.89E-06
9	2	0	0	0	0	0	0	232	254	0	-1.91E-05	5.25E-06	-9.09E-06	-1.22E-05
9	3	0	0	0	0	0	0	232	254	0	-1.91E-05	5.25E-06	-9.09E-06	-1.22E-05
9	4	0	0	0	0	0	0	232	254	0	-1.96E-05	6.46E-06	-9.23E-06	-1.52E-05
9	5	0	0	0	0	0	0	232	254	0	-1.96E-05	6.46E-06	-9.23E-06	-1.52E-05
9	6	0	0	0	0	0	0	232	254	0	-1.96E-05	6.56E-06	-9.23E-06	-1.50E-05
9	7	0	0	0	0	0	0	232	254	0	-1.96E-05	6.56E-06	-9.23E-06	-1.50E-05
9	8	0	0	0	0	0	0	232	254	0	-2.02E-05	5.13E-06	-9.10E-06	-1.44E-05
9	9	0	0	0	0	0	0	232	254	0	-1.96E-05	6.23E-06	-8.21E-06	-1.51E-05
9	10	0	0	0	0	0	0	232	254	0	-1.96E-05	6.23E-06	-8.21E-06	-1.51E-05
9	11	0	0	0	0	0	0	232	254	0	-1.92E-05	4.21E-06	-7.40E-06	-1.46E-05
9	12	0	0	0	0	0	0	232	254	0	-1.92E-05	4.21E-06	-7.40E-06	-1.46E-05
9	13	0	0	0	0	0	0	232	254	0	-1.99E-05	2.81E-06	-8.63E-06	-1.88E-05
9	14	0	0	0	0	0	0	232	254	0	-1.99E-05	2.81E-06	-8.63E-06	-1.88E-05
9	15	0	0	0	0	0	0	232	254	0	-2.09E-05	4.36E-06	-9.96E-06	-2.17E-05
9	16	0	0	0	0	0	0	232	254	0	-2.09E-05	4.36E-06	-9.96E-06	-2.17E-05
9	17	0	0	0	0	0	0	232	254	0	-2.05E-05	4.23E-06	-1.01E-05	-1.60E-05
9	18	0	0	0	0	0	0	232	254	0	-1.98E-05	3.34E-06	-9.14E-06	-1.24E-05
9	19	0	0	0	0	0	0	232	254	0	-1.98E-05	3.34E-06	-9.14E-06	-1.24E-05
10	0	0	0	0	0	0	0	232	254	0	-2.06E-05	2.67E-06	-6.70E-06	-9.22E-06
10	1	0	0	0	0	0	0	232	254	0	-2.06E-05	2.67E-06	-6.70E-06	-9.22E-06
10	2	0	0	0	0	0	0	232	254	0	-2.07E-05	4.55E-06	-5.65E-06	-7.52E-06
10	3	0	0	0	0	0	0	232	254	0	-2.07E-05	4.55E-06	-5.65E-06	-7.52E-06
10	4	0	0	0	0	0	0	232	254	0	-2.19E-05	5.06E-06	-5.66E-06	-8.81E-06
10	5	0	0	0	0	0	0	232	254	0	-2.19E-05	5.06E-06	-5.66E-06	-8.81E-06
10	6	0	0	0	0	0	0	232	254	0	-2.31E-05	2.52E-06	-7.27E-06	-1.21E-05
10	7	0	0	0	0	0	0	232	254	0	-2.35E-05	2.78E-06	-7.58E-06	-1.28E-05
10	8	0	0	0	0	0	0	232	254	0	-2.35E-05	2.78E-06	-7.58E-06	-1.28E-05
10	9	0	0	0	0	0	0	232	254	0	-2.25E-05	4.20E-06	-7.59E-06	-1.19E-05
10	10	0	0	0	0	0	0	232	254	0	-2.25E-05	4.20E-06	-7.59E-06	-1.19E-05
10	11	0	0	0	0	0	0	232	254	0	-2.24E-05	4.09E-06	-6.80E-06	-8.90E-06
10	12	0	0	0	0	0	0	232	254	0	-2.24E-05	4.09E-06	-6.80E-06	-8.90E-06
10	13	0	0	0	0	0	0	232	254	0	-2.27E-05	3.58E-06	-6.62E-06	-9.22E-06
10	14	0	0	0	0	0	0	232	254	0	-2.27E-05	3.58E-06	-6.62E-06	-9.22E-06
10	15	0	0	0	0	0	0	232	254	0	-2.23E-05	3.94E-06	-7.94E-06	-1.10E-05
10	16	0	0	0	0	0	0	232	254	0	-2.21E-05	4.31E-06	-8.22E-06	-1.14E-05
10	17	0	0	0	0	0	0	232	254	0	-2.21E-05	4.31E-06	-8.22E-06	-1.14E-05
10	18	0	0	0	0	0	0	232	254	0	-2.09E-05	3.79E-06	-8.17E-06	-1.18E-05
10	19	0	0	0	0	0	0	232	254	0	-2.09E-05	3.79E-06	-8.17E-06	-1.18E-05
11	0	0	0	0	0	0	0	232	254	0	-2.06E-05	2.41E-06	-7.89E-06	-1.18E-05
11	1	0	0	0	0	0	0	232	254	0	-2.06E-05	2.41E-06	-7.89E-06	-1.18E-05
11	2	0	0	0	0	0	0	232	254	0	-2.06E-05	2.35E-06	-8.00E-06	-1.48E-05
11	3	0	0	0	0	0	0	232	254	0	-2.06E-05	2.35E-06	-8.00E-06	-1.48E-05
11	4	0	0	0	0	0	0	232	254	0	-2.22E-05	4.96E-06	-8.77E-06	-1.62E-05
11	5	0	0	0	0	0	0	232	254	0	-2.32E-05	4.35E-06	-9.88E-06	-1.61E-05
11	6	0	0	0	0	0	0	232	254	0	-2.32E-05	4.35E-06	-9.88E-06	-1.61E-05
11	7	0	0	0	0	0	0	232	254	0	-2.26E-05	3.41E-06	-9.55E-06	-1.18E-05
11	8	0	0	0	0	0	0	232	254	0	-2.26E-05	3.41E-06	-9.55E-06	-1.18E-05
11	9	0	0	0	0	0	0	232	254	0	-2.23E-05	3.91E-06	-8.56E-06	-8.96E-06
11	10	0	0	0	0	0	0	232	254	0	-2.23E-05	3.91E-06	-8.56E-06	-8.96E-06
11	11	0	0	0	0	0	0	232	254	0	-2.28E-05	5.43E-06	-8.59E-06	-1.12E-05
11	12	0	0	0	0	0	0	232	254	0	-2.28E-05	5.43E-06	-8.59E-06	-1.12E-05
11	13	0	0	0	0	0	0	232	254	0	-2.10E-05	7.39E-06	-9.02E-06	-1.16E-05
11	14	0	0	0	0	0	0	232	254	0	-2.05E-05	6.60E-06	-1.04E-05	-1.15E-05
11	15	0	0	0	0	0	0	232	254	0	-2.05E-05	6.60E-06	-1.04E-05	-1.15E-05
11	16	0	0	0	0	0	0	232	254	0	-2.14E-05	7.55E-06	-9.11E-06	-1.06E-05
11	17	0	0	0	0	0	0	232	254	0	-2.14E-05	7.55E-06	-9.11E-06	-1.06E-05
