Frequency														
2000														
														
Frame	Sub-Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	RF	BF	TA	LG
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V
1	0	0	0	0	0	0	0	232	254	0	-2.10E-05	3.52E-06	-8.22E-06	-1.64E-05
1	1	0	0	0	0	0	0	232	254	0	-2.16E-05	3.86E-06	-6.90E-06	-1.51E-05
1	2	0	0	0	0	0	0	232	254	0	-2.22E-05	2.86E-06	-7.88E-06	-1.64E-05
1	3	0	0	0	0	0	0	232	254	0	-2.22E-05	2.86E-06	-7.88E-06	-1.64E-05
1	4	0	0	0	0	0	0	232	254	0	-2.23E-05	3.35E-06	-8.88E-06	-1.64E-05
1	5	0	0	0	0	0	0	232	254	0	-2.23E-05	3.35E-06	-8.88E-06	-1.64E-05
1	6	0	0	0	0	0	0	232	254	0	-2.37E-05	3.86E-06	-8.56E-06	-1.46E-05
1	7	0	0	0	0	0	0	232	254	0	-2.37E-05	3.86E-06	-8.56E-06	-1.46E-05
1	8	0	0	0	0	0	0	232	254	0	-2.25E-05	5.19E-06	-8.89E-06	-1.36E-05
1	9	0	0	0	0	0	0	232	254	0	-2.25E-05	5.19E-06	-8.89E-06	-1.36E-05
1	10	0	0	0	0	0	0	232	254	0	-2.20E-05	5.87E-06	-9.39E-06	-1.29E-05
1	11	0	0	0	0	0	0	232	254	0	-2.07E-05	5.87E-06	-9.57E-06	-1.19E-05
1	12	0	0	0	0	0	0	232	254	0	-2.07E-05	5.87E-06	-9.57E-06	-1.19E-05
1	13	0	0	0	0	0	0	232	254	0	-2.16E-05	5.71E-06	-8.90E-06	-1.22E-05
1	14	0	0	0	0	0	0	232	254	0	-2.16E-05	5.71E-06	-8.90E-06	-1.22E-05
1	15	0	0	0	0	0	0	232	254	0	-2.25E-05	3.22E-06	-8.56E-06	-1.23E-05
1	16	0	0	0	0	0	0	232	254	0	-2.25E-05	3.22E-06	-8.56E-06	-1.23E-05
1	17	0	0	0	0	0	0	232	254	0	-2.40E-05	3.69E-06	-8.23E-06	-1.23E-05
1	18	0	0	0	0	0	0	232	254	0	-2.40E-05	3.69E-06	-8.23E-06	-1.23E-05
1	19	0	0	0	0	0	0	232	254	0	-2.37E-05	3.69E-06	-9.88E-06	-1.23E-05
2	0	0	0	0	0	0	0	232	254	0	-2.35E-05	3.86E-06	-9.41E-06	-9.10E-06
2	1	0	0	0	0	0	0	232	254	0	-2.35E-05	3.86E-06	-9.41E-06	-9.10E-06
2	2	0	0	0	0	0	0	232	254	0	-2.33E-05	4.86E-06	-8.24E-06	-7.74E-06
2	3	0	0	0	0	0	0	232	254	0	-2.33E-05	4.86E-06	-8.24E-06	-7.74E-06
2	4	0	0	0	0	0	0	232	254	0	-2.23E-05	4.54E-06	-9.22E-06	-9.55E-06
2	5	0	0	0	0	0	0	232	254	0	-2.23E-05	4.54E-06	-9.22E-06	-9.55E-06
2	6	0	0	0	0	0	0	232	254	0	-2.30E-05	4.53E-06	-1.02E-05	-1.19E-05
2	7	0	0	0	0	0	0	232	254	0	-2.30E-05	4.53E-06	-1.02E-05	-1.19E-05
2	8	0	0	0	0	0	0	232	254	0	-2.43E-05	4.86E-06	-9.24E-06	-1.62E-05
2	9	0	0	0	0	0	0	232	254	0	-2.37E-05	4.04E-06	-8.24E-06	-1.50E-05
2	10	0	0	0	0	0	0	232	254	0	-2.37E-05	4.04E-06	-8.24E-06	-1.50E-05
2	11	0	0	0	0	0	0	232	254	0	-2.23E-05	4.19E-06	-8.89E-06	-1.10E-05
2	12	0	0	0	0	0	0	232	254	0	-2.23E-05	4.19E-06	-8.89E-06	-1.10E-05
